code_zone_(m49),zone,code_élément,élément,code_produit,produit,code_année,année,unité,valeur
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,3.7
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,3.8
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,3.9
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,3.8
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,3.7
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,3.6
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,3.7
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20132015,2014,millions de No,3.6
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20142016,2015,millions de No,3.4
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20152017,2016,millions de No,3.0
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20162018,2017,millions de No,2.8
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20172019,2018,millions de No,2.7
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20182020,2019,millions de No,2.7
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20192021,2020,millions de No,2.6
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20202022,2021,millions de No,2.9
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20212023,2022,millions de No,3.2
384,Côte d Ivoire,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20222024,2023,millions de No,3.5
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2000,2000, ,4.5
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2001,2001, ,4.9
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2002,2002, ,5.2
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2003,2003, ,5.5
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2004,2004, ,5.9
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2005,2005, ,6.2
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2006,2006, ,6.6
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2007,2007, ,6.9
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2008,2008, ,7.2
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2009,2009, ,7.4
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2010,2010, ,7.7
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2011,2011, ,7.9
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2012,2012, ,8.2
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2013,2013, ,8.4
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2014,2014, ,8.7
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2015,2015, ,9.0
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2016,2016, ,9.3
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2017,2017, ,9.6
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2018,2018, ,10.0
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2019,2019, ,10.4
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2020,2020, ,10.8
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2021,2021, ,11.2
384,Côte d Ivoire,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2022,2022, ,11.6
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2000,2000,millions de No,0.4
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2001,2001,millions de No,0.4
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2002,2002,millions de No,0.4
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2003,2003,millions de No,0.5
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2004,2004,millions de No,0.5
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2005,2005,millions de No,0.6
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2006,2006,millions de No,0.6
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2007,2007,millions de No,0.7
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2008,2008,millions de No,0.7
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2009,2009,millions de No,0.8
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2010,2010,millions de No,0.8
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2011,2011,millions de No,0.9
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2012,2012,millions de No,0.9
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2013,2013,millions de No,0.9
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2014,2014,millions de No,1.0
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2015,2015,millions de No,1.1
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2016,2016,millions de No,1.1
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2017,2017,millions de No,1.2
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2018,2018,millions de No,1.3
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2019,2019,millions de No,1.4
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2020,2020,millions de No,1.5
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2021,2021,millions de No,1.6
384,Côte d Ivoire,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2022,2022,millions de No,1.7
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20002002,2001,g personne jour,54.3
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20012003,2002,g personne jour,55.5
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20022004,2003,g personne jour,55.7
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20032005,2004,g personne jour,56.3
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20042006,2005,g personne jour,55.5
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20052007,2006,g personne jour,55.2
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20062008,2007,g personne jour,52.7
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20072009,2008,g personne jour,52.2
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20082010,2009,g personne jour,51.1
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20092011,2010,g personne jour,51.4
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20102012,2011,g personne jour,51.5
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20112013,2012,g personne jour,52.2
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20122014,2013,g personne jour,52.2
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,51.6
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,50.4
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,50.2
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,49.7
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,51.0
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,52.1
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,55.0
384,Côte d Ivoire,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,56.1
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2001,2001,kcal personne jour,2636.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2002,2002,kcal personne jour,2727.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2003,2003,kcal personne jour,2782.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2004,2004,kcal personne jour,2865.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2005,2005,kcal personne jour,2909.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2006,2006,kcal personne jour,3005.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2007,2007,kcal personne jour,3019.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2008,2008,kcal personne jour,3058.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2009,2009,kcal personne jour,3014.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2010,2010,kcal personne jour,2951.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2011,2011,kcal personne jour,2981.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2012,2012,kcal personne jour,2981.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2013,2013,kcal personne jour,3057.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2014,2014,kcal personne jour,2974.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2015,2015,kcal personne jour,3043.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2016,2016,kcal personne jour,3145.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2017,2017,kcal personne jour,3089.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2018,2018,kcal personne jour,3144.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2019,2019,kcal personne jour,3183.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2020,2020,kcal personne jour,3219.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2021,2021,kcal personne jour,3270.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2022,2022,kcal personne jour,3315.0
191,Croatie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2023,2023,kcal personne jour,3318.0
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2000,2000,Int  cap,21302.5
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2001,2001,Int  cap,22826.9
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2002,2002,Int  cap,24137.4
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2003,2003,Int  cap,25474.2
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2004,2004,Int  cap,26529.2
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2005,2005,Int  cap,27641.6
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2006,2006,Int  cap,29039.3
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2007,2007,Int  cap,30512.2
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2008,2008,Int  cap,31116.5
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2009,2009,Int  cap,29026.7
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2010,2010,Int  cap,28704.5
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2011,2011,Int  cap,28775.6
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2012,2012,Int  cap,28260.8
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2013,2013,Int  cap,28401.7
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2014,2014,Int  cap,28460.7
191,Croatie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2015,2015,Int  cap,29471.8
